Order_ID,Date,Customer_ID,Product,Category,Quantity,Price,Discount,Region,Payment_Method,Customer_Segment,Shipping_Method,Revenue
2080,2023-04-18,CUST1650,Printer,Electronics,3.0,1483.0,0.1,East,Online Wallet,Consumer,First Class,4004.1
2081,2023-02-21,CUST1338,Camera,Accessories,18.0,52.0,0.05,South,Online Wallet,Home Office,Second Class,889.1999999999999
2082,2022-11-01,CUST1550,Headphones,Office Supplies,4.0,740.0,0.0,South,Cash,Home Office,First Class,2960.0
2083,2023-05-12,CUST1639,Smartphone,Accessories,1.0,1625.0,0.0,South,Online Wallet,Small Business,Standard Class,1625.0
2084,2022-10-18,CUST1275,Headphones,Accessories,16.0,1525.0,0.15,East,Credit Card,Corporate,First Class,20740.0
2085,2022-04-12,CUST1164,Smartphone,Accessories,8.0,1749.0,0.05,North,Bank Transfer,Consumer,Second Class,13292.4
2086,2022-09-24,CUST1443,Headphones,Accessories,17.0,1892.0,0.2,West,Online Wallet,Corporate,Standard Class,25731.2
2087,2023-09-14,CUST1319,Camera,Accessories,8.0,796.0,0.05,North,Online Wallet,Small Business,Same Day,6049.599999999999
2088,2022-01-03,CUST1589,Tablet,Electronics,7.0,818.0,0.05,South,Credit Card,Home Office,Standard Class,5439.7
2089,2022-03-26,CUST1504,Smartwatch,Electronics,8.0,,0.0,East,Cash,Small Business,First Class,
2090,2022-11-24,CUST1686,Headphones,Office Supplies,12.0,544.0,0.15,West,Online Wallet,Home Office,Same Day,5548.8
2091,2023-03-26,CUST1387,Camera,Electronics,16.0,466.0,0.15,South,Debit Card,Consumer,Standard Class,6337.599999999999
2092,2023-03-30,CUST1603,Headphones,Electronics,12.0,1464.0,0.05,West,Debit Card,Home Office,Standard Class,16689.6
2093,2023-09-21,CUST1750,Tablet,Electronics,19.0,1446.0,0.05,West,Debit Card,Consumer,Standard Class,26100.3
2094,2022-08-09,CUST1776,Headphones,Accessories,10.0,677.0,0.1,North,Bank Transfer,Corporate,Second Class,6093.0
2095,2022-06-03,CUST1691,Camera,Accessories,7.0,1125.0,0.0,South,Bank Transfer,Corporate,Same Day,7875.0
2096,2023-10-27,CUST1494,Printer,Office Supplies,12.0,1449.0,0.2,West,Online Wallet,Small Business,Same Day,13910.400000000001
2097,2022-01-12,CUST1490,Camera,Office Supplies,5.0,1468.0,0.2,North,Online Wallet,Consumer,Standard Class,5872.0
2098,2022-05-13,CUST1721,Laptop,Office Supplies,16.0,1996.0,0.15,East,Online Wallet,Corporate,Same Day,27145.6
2099,2022-10-31,CUST1073,Tablet,Accessories,9.0,1070.0,0.0,West,Bank Transfer,Consumer,First Class,9630.0
2100,2022-10-20,CUST1509,Printer,Electronics,7.0,191.0,0.15,South,Online Wallet,Corporate,First Class,1136.45
2101,2022-10-27,CUST1390,Laptop,Electronics,14.0,1159.0,0.2,East,Credit Card,Corporate,Standard Class,12980.800000000001
2102,2022-02-12,CUST1619,Tablet,Accessories,11.0,1537.0,0.05,West,Cash,Home Office,First Class,16061.65
2103,2022-12-09,CUST1295,Printer,Office Supplies,7.0,95.0,0.0,West,Debit Card,Small Business,Standard Class,665.0
2104,2022-11-22,CUST1369,Headphones,Office Supplies,10.0,893.0,0.0,South,Debit Card,Home Office,First Class,8930.0
2105,2023-05-13,CUST1796,Printer,Office Supplies,9.0,1058.0,0.1,West,Credit Card,Consumer,Standard Class,8569.800000000001
2106,2022-12-30,CUST1694,Camera,Accessories,4.0,1311.0,0.05,South,Online Wallet,Corporate,Standard Class,4981.8
2107,2023-03-03,CUST1549,Laptop,Office Supplies,16.0,59.0,0.05,South,Bank Transfer,Small Business,Same Day,896.8
2108,2022-01-21,CUST1649,Headphones,Office Supplies,10.0,713.0,0.15,South,Online Wallet,Corporate,Same Day,6060.5
2109,2023-02-11,CUST1568,Camera,Accessories,19.0,622.0,0.0,South,Online Wallet,Corporate,Standard Class,11818.0
2110,2023-09-11,CUST1187,Tablet,Electronics,17.0,1603.0,0.15,West,Debit Card,Home Office,Same Day,23163.35
2111,2022-12-02,CUST1770,Printer,Accessories,9.0,1671.0,0.05,East,Debit Card,Consumer,Same Day,14287.05
2112,2022-04-27,CUST1445,Camera,Accessories,13.0,698.0,0.1,East,Bank Transfer,Small Business,Second Class,8166.6
2113,2022-05-04,CUST1570,Headphones,Accessories,1.0,962.0,0.0,North,Debit Card,Small Business,First Class,962.0
2114,2023-02-03,CUST1363,Laptop,Accessories,2.0,1815.0,0.05,South,Online Wallet,Small Business,Same Day,3448.5
2115,2023-12-16,CUST1123,Laptop,Electronics,13.0,689.0,0.1,West,Credit Card,Consumer,Standard Class,8061.3
2116,2022-02-20,CUST1188,Printer,Office Supplies,9.0,665.0,0.2,West,Bank Transfer,Small Business,Second Class,4788.0
2117,2022-11-20,CUST1742,Camera,Accessories,7.0,747.0,0.05,North,Credit Card,Consumer,Second Class,4967.55
2118,2022-05-21,CUST1680,Headphones,Electronics,16.0,958.0,0.2,East,Online Wallet,Small Business,Same Day,12262.400000000001
2119,2023-04-15,CUST1420,Smartphone,Office Supplies,19.0,227.0,0.15,West,Bank Transfer,Corporate,Standard Class,3666.0499999999997
2120,2022-11-30,CUST1626,Tablet,Office Supplies,7.0,918.0,0.2,North,Credit Card,Consumer,Standard Class,5140.8
2121,2023-01-08,CUST1252,Tablet,Office Supplies,6.0,1079.0,0.05,East,Bank Transfer,Home Office,Standard Class,6150.299999999999
2122,2023-07-18,CUST1619,Headphones,Accessories,18.0,902.0,0.2,West,Online Wallet,Small Business,Standard Class,12988.800000000001
2123,2023-05-09,CUST1549,Smartphone,Accessories,19.0,356.0,0.0,South,Bank Transfer,Home Office,Standard Class,6764.0
2124,2023-06-23,CUST1335,Laptop,Office Supplies,11.0,597.0,0.05,North,Online Wallet,Consumer,First Class,6238.65
2125,2023-10-31,CUST1092,Printer,Office Supplies,12.0,376.0,0.1,West,Bank Transfer,Corporate,Standard Class,4060.8
2126,2022-06-05,CUST1530,Smartwatch,Office Supplies,10.0,1429.0,0.2,North,Bank Transfer,Home Office,Standard Class,11432.0
2127,2022-10-18,CUST1063,Smartwatch,Office Supplies,13.0,1866.0,0.0,North,Debit Card,Home Office,First Class,24258.0
2128,2023-10-10,CUST1662,Printer,Office Supplies,12.0,444.0,0.15,North,Online Wallet,Corporate,Same Day,4528.8
2129,2022-05-24,CUST1512,Headphones,Office Supplies,10.0,349.0,0.15,South,Cash,Corporate,Second Class,2966.5
2130,2022-04-16,CUST1139,Smartphone,Electronics,18.0,1599.0,0.2,East,Bank Transfer,Consumer,First Class,23025.600000000002
2131,2023-02-24,CUST1698,Smartphone,Office Supplies,4.0,798.0,0.15,East,Credit Card,Small Business,Second Class,2713.2
2132,2023-11-01,CUST1185,Tablet,Accessories,5.0,334.0,0.1,West,Debit Card,Home Office,Second Class,1503.0
2133,2023-10-20,CUST1205,Laptop,Accessories,5.0,379.0,0.05,South,Debit Card,Home Office,First Class,1800.25
2134,2022-01-02,CUST1772,Camera,Accessories,12.0,99.0,0.0,East,Bank Transfer,Consumer,Standard Class,1188.0
2135,2023-08-12,CUST1214,Smartphone,Office Supplies,3.0,822.0,0.2,West,Cash,Small Business,Second Class,1972.8000000000002
2136,2023-10-06,CUST1256,,Accessories,8.0,1695.0,0.15,West,Debit Card,Consumer,Standard Class,11526.0
2137,2022-03-31,CUST1135,Camera,Electronics,2.0,1782.0,0.05,North,Online Wallet,Home Office,Same Day,3385.7999999999997
2138,2022-12-11,CUST1573,Smartwatch,Office Supplies,18.0,427.0,0.1,South,Bank Transfer,Home Office,First Class,6917.400000000001
2139,2022-12-16,CUST1088,Camera,Accessories,9.0,1837.0,0.15,East,Bank Transfer,Corporate,Second Class,14053.05
2140,2023-04-04,CUST1207,Laptop,Electronics,13.0,1673.0,0.15,South,Cash,Corporate,Standard Class,18486.649999999998
2141,2022-09-20,CUST1129,Printer,Electronics,7.0,1049.0,0.0,South,Online Wallet,Small Business,Second Class,7343.0
2142,2022-12-17,CUST1003,Laptop,Accessories,10.0,1898.0,0.1,East,Online Wallet,Home Office,Same Day,17082.0
2143,2022-04-18,CUST1754,Camera,Electronics,9.0,1611.0,0.1,East,Cash,Home Office,Same Day,13049.1
2144,2023-08-09,CUST1121,Headphones,Accessories,15.0,823.0,0.2,South,Credit Card,Corporate,Second Class,9876.0
2145,2022-02-08,CUST1385,Smartphone,Electronics,5.0,1217.0,0.0,West,,Consumer,First Class,6085.0
2146,2022-06-08,CUST1614,Printer,Office Supplies,12.0,1133.0,0.2,South,Credit Card,Consumer,Same Day,10876.800000000001
2147,2023-08-06,CUST1038,Headphones,Office Supplies,1.0,917.0,0.0,East,Credit Card,Home Office,Standard Class,917.0
2148,2022-11-08,CUST1341,Camera,Office Supplies,12.0,1853.0,0.1,South,Bank Transfer,Home Office,Same Day,20012.4
2149,2022-08-29,CUST1645,Smartphone,Office Supplies,6.0,1148.0,0.0,East,Bank Transfer,Small Business,Standard Class,6888.0
2150,2023-03-21,CUST1714,Tablet,Office Supplies,19.0,52.0,0.0,West,Debit Card,Small Business,Second Class,988.0
2151,2022-10-25,CUST1021,Headphones,Accessories,19.0,1648.0,0.0,South,Bank Transfer,Corporate,Standard Class,31312.0
2152,2022-02-05,CUST1242,Headphones,Office Supplies,16.0,797.0,0.05,West,Online Wallet,Home Office,Second Class,12114.4
2153,2022-03-25,CUST1455,Camera,Office Supplies,19.0,,0.05,South,Online Wallet,Consumer,Same Day,
2154,2023-03-28,CUST1621,Smartwatch,Office Supplies,3.0,1814.0,0.1,South,,Small Business,First Class,4897.8
2155,2023-01-20,CUST1303,Camera,Office Supplies,10.0,1975.0,0.0,East,Online Wallet,Corporate,Same Day,19750.0
2156,2022-06-21,CUST1596,Headphones,Electronics,18.0,324.0,0.1,North,Bank Transfer,Corporate,Same Day,5248.8
2157,2023-01-11,CUST1595,Smartphone,Office Supplies,,1603.0,0.05,East,Bank Transfer,Consumer,Same Day,
2158,2023-11-16,CUST1069,Smartwatch,Office Supplies,18.0,1665.0,0.0,South,Bank Transfer,Small Business,Same Day,29970.0
2159,2022-12-28,CUST1129,Camera,Accessories,3.0,264.0,0.2,North,Cash,Consumer,First Class,633.6
2160,2023-07-13,CUST1196,Printer,Electronics,3.0,1756.0,0.05,North,Online Wallet,Corporate,Same Day,5004.599999999999
2161,2022-05-21,CUST1140,Camera,Accessories,12.0,1558.0,0.05,West,Debit Card,Home Office,Standard Class,17761.2
2162,2022-04-28,CUST1444,Headphones,Office Supplies,7.0,378.0,0.05,South,Online Wallet,Consumer,First Class,2513.7
2163,2022-10-04,CUST1283,Headphones,Accessories,8.0,304.0,0.0,East,Online Wallet,Corporate,First Class,2432.0
2164,2023-12-27,CUST1312,Tablet,Accessories,9.0,1460.0,0.15,North,Cash,Home Office,Standard Class,11169.0
2165,2022-08-08,CUST1746,Camera,Office Supplies,14.0,175.0,0.2,North,Online Wallet,Home Office,Second Class,1960.0
2166,2022-01-26,CUST1535,Headphones,Electronics,5.0,816.0,0.2,East,Credit Card,Small Business,Same Day,3264.0
2167,2023-06-05,CUST1665,Printer,Electronics,19.0,1657.0,0.1,East,Bank Transfer,Small Business,First Class,28334.7
2168,2022-01-10,CUST1277,Laptop,Accessories,16.0,,0.0,North,Bank Transfer,Corporate,Same Day,
2169,2023-01-13,CUST1061,Smartwatch,Office Supplies,12.0,1397.0,0.05,East,Cash,Consumer,Same Day,15925.8
2170,2023-09-25,CUST1319,Laptop,Accessories,4.0,1277.0,0.15,West,Bank Transfer,Home Office,Standard Class,4341.8
2171,2023-09-29,CUST1052,Smartwatch,Accessories,8.0,1245.0,0.0,North,Credit Card,Small Business,Standard Class,9960.0
2172,2023-11-13,CUST1153,Printer,Accessories,7.0,1808.0,0.0,West,Cash,Small Business,Standard Class,12656.0
2173,2023-08-07,CUST1749,Camera,Office Supplies,15.0,266.0,0.15,South,Debit Card,Consumer,Same Day,3391.5
2174,2022-06-01,CUST1311,Tablet,Office Supplies,6.0,1318.0,0.05,West,Bank Transfer,Small Business,First Class,7512.599999999999
2175,2023-12-21,CUST1544,Headphones,Electronics,5.0,1409.0,0.0,East,Online Wallet,Corporate,First Class,7045.0
2176,2022-02-18,CUST1567,Headphones,Office Supplies,14.0,1776.0,0.2,North,Credit Card,Consumer,Second Class,19891.2
2177,2022-06-03,CUST1389,Headphones,Accessories,13.0,1371.0,0.2,West,Credit Card,Home Office,Same Day,14258.400000000001
2178,2022-10-20,CUST1548,Camera,Accessories,10.0,881.0,0.15,East,Bank Transfer,Corporate,Second Class,7488.5
2179,2023-08-03,CUST1622,Smartwatch,Electronics,18.0,231.0,0.05,East,Debit Card,Home Office,Second Class,3950.1
2180,2022-02-19,CUST1177,Printer,Office Supplies,4.0,383.0,0.15,West,Online Wallet,Home Office,Second Class,1302.2
2181,2023-10-26,CUST1362,Headphones,Accessories,8.0,560.0,0.0,North,Debit Card,Small Business,Second Class,4480.0
2182,2023-06-15,CUST1314,Laptop,Electronics,11.0,432.0,0.2,West,Debit Card,Corporate,Second Class,3801.6000000000004
2183,2023-09-04,CUST1097,Headphones,Electronics,17.0,1790.0,0.1,South,Bank Transfer,Corporate,Same Day,27387.0
2184,2022-03-01,CUST1213,Camera,Accessories,18.0,,0.15,West,Online Wallet,Consumer,Standard Class,
2185,2022-06-16,CUST1137,Printer,Accessories,11.0,1272.0,0.1,West,Bank Transfer,Corporate,Second Class,12592.800000000001
2186,2022-07-21,CUST1006,Tablet,Office Supplies,16.0,381.0,0.1,North,Bank Transfer,Consumer,First Class,5486.400000000001
2187,2022-05-26,CUST1109,Printer,Electronics,12.0,1238.0,0.2,West,Credit Card,Corporate,Same Day,11884.800000000001
2188,2023-11-07,CUST1547,,Accessories,,1315.0,0.15,East,Bank Transfer,Home Office,Second Class,
2189,2023-03-15,CUST1039,Headphones,Electronics,16.0,949.0,0.1,North,Cash,Consumer,First Class,13665.6
2190,2022-08-30,CUST1662,Headphones,Office Supplies,1.0,691.0,0.0,East,Online Wallet,Corporate,Second Class,691.0
2191,2023-08-04,CUST1425,Smartphone,Accessories,16.0,1300.0,0.05,North,Credit Card,Consumer,Standard Class,19760.0
2192,2023-11-18,CUST1630,Smartwatch,Office Supplies,15.0,683.0,0.05,South,Online Wallet,Small Business,Same Day,9732.75
2193,2023-07-15,CUST1261,Laptop,Electronics,6.0,1629.0,0.2,South,Credit Card,Small Business,Standard Class,7819.200000000001
2194,2023-04-28,CUST1426,Smartphone,Office Supplies,12.0,500.0,0.15,South,Cash,Consumer,First Class,5100.0
2195,2022-04-18,CUST1087,Printer,Office Supplies,8.0,245.0,0.15,West,Bank Transfer,Consumer,Second Class,1666.0
2196,2022-08-14,CUST1465,Tablet,Electronics,7.0,1943.0,0.05,South,Credit Card,Home Office,Standard Class,12920.949999999999
2197,2023-11-04,CUST1076,,Office Supplies,2.0,1277.0,0.0,North,Credit Card,Corporate,Standard Class,2554.0
2198,2023-09-23,CUST1471,Laptop,Electronics,12.0,507.0,0.05,South,Credit Card,Small Business,Second Class,5779.8
2199,2023-10-23,CUST1414,Headphones,Accessories,14.0,879.0,0.05,North,Cash,Small Business,Same Day,11690.699999999999
2200,2023-10-24,CUST1726,Printer,Electronics,16.0,306.0,0.15,East,Online Wallet,Corporate,First Class,4161.599999999999
2201,2023-03-08,CUST1457,Laptop,Electronics,11.0,1602.0,0.1,West,Cash,Small Business,Same Day,15859.800000000001
2202,2023-10-17,CUST1285,Headphones,Accessories,9.0,1345.0,0.0,East,Credit Card,Small Business,First Class,12105.0
2203,2023-02-23,CUST1239,Smartwatch,Electronics,10.0,58.0,0.15,East,Credit Card,Consumer,First Class,493.0
2204,2023-03-31,CUST1677,Headphones,Accessories,17.0,810.0,0.05,South,Bank Transfer,Small Business,Standard Class,13081.5
2205,2022-06-09,CUST1599,Tablet,Accessories,12.0,998.0,0.1,South,Cash,Small Business,Second Class,10778.4
2206,2023-06-07,CUST1653,Printer,Electronics,6.0,1274.0,0.0,South,Cash,Small Business,Same Day,7644.0
2207,2023-10-12,CUST1672,Camera,Office Supplies,19.0,1132.0,0.2,East,Debit Card,Corporate,Standard Class,17206.4
2208,2023-08-13,CUST1558,Headphones,Office Supplies,11.0,936.0,0.0,West,Online Wallet,Home Office,Standard Class,10296.0
2209,2022-03-18,CUST1372,Tablet,Accessories,9.0,442.0,0.0,West,Debit Card,Consumer,Standard Class,3978.0
2210,2023-05-24,CUST1495,Camera,Office Supplies,6.0,1725.0,0.05,East,Debit Card,Home Office,Same Day,9832.5
2211,2023-03-17,CUST1624,Printer,Office Supplies,16.0,1192.0,0.05,West,Online Wallet,Small Business,Standard Class,18118.399999999998
2212,2022-09-11,CUST1045,Smartwatch,Electronics,16.0,1626.0,0.2,East,Bank Transfer,Small Business,Second Class,20812.800000000003
2213,2022-11-16,CUST1401,Smartwatch,Accessories,6.0,448.0,0.2,East,Bank Transfer,Small Business,Standard Class,2150.4
2214,2022-09-20,CUST1247,Printer,Accessories,5.0,1907.0,0.2,West,Online Wallet,Home Office,Standard Class,7628.0
2215,2023-08-20,CUST1616,Printer,Electronics,4.0,,0.15,North,Online Wallet,Corporate,First Class,
2216,2023-10-20,CUST1597,Laptop,Office Supplies,2.0,1340.0,0.15,North,Cash,Corporate,Standard Class,2278.0
2217,2023-07-08,CUST1450,Tablet,Accessories,6.0,1593.0,0.05,South,Cash,Consumer,Same Day,9080.1
2218,2023-01-09,CUST1485,Tablet,Office Supplies,9.0,1768.0,0.05,West,Cash,Home Office,Same Day,15116.4
2219,2023-09-29,CUST1646,Printer,Accessories,17.0,529.0,0.2,South,Cash,Corporate,Second Class,7194.400000000001
2220,2022-06-16,CUST1620,Smartphone,Accessories,14.0,183.0,0.15,East,Credit Card,Consumer,Same Day,2177.7
2221,2023-04-04,CUST1018,Smartphone,Accessories,7.0,1766.0,0.1,North,Credit Card,Small Business,Same Day,11125.800000000001
2222,2022-10-07,CUST1606,,Accessories,19.0,965.0,0.15,West,Bank Transfer,Small Business,Standard Class,15584.75
2223,2023-12-01,CUST1662,Camera,Office Supplies,1.0,984.0,0.05,West,Credit Card,Consumer,Second Class,934.8
2224,2022-10-29,CUST1758,Smartphone,Office Supplies,15.0,404.0,0.15,West,Credit Card,Corporate,Same Day,5151.0
2225,2023-06-15,CUST1289,Printer,Office Supplies,18.0,633.0,0.05,North,Cash,Home Office,Second Class,10824.3
2226,2023-08-03,CUST1414,Printer,Office Supplies,3.0,1571.0,0.2,South,Cash,Consumer,Second Class,3770.4
2227,2022-08-06,CUST1721,Camera,Electronics,18.0,674.0,0.2,North,Online Wallet,Corporate,First Class,9705.6
2228,2022-04-12,CUST1638,Headphones,Accessories,2.0,1180.0,0.2,South,Cash,Consumer,First Class,1888.0
2229,2023-07-08,CUST1235,Printer,Accessories,10.0,339.0,0.1,East,Online Wallet,Corporate,Standard Class,3051.0
2230,2022-10-15,CUST1416,Smartphone,Accessories,11.0,874.0,0.1,East,Online Wallet,Small Business,Same Day,8652.6
2231,2022-06-16,CUST1499,Tablet,Electronics,3.0,678.0,0.05,South,Credit Card,Consumer,Standard Class,1932.3
2232,2023-09-13,CUST1634,Printer,Office Supplies,7.0,1068.0,0.0,East,Cash,Home Office,Standard Class,7476.0
2233,2022-02-05,CUST1650,Printer,Accessories,8.0,,0.1,East,Credit Card,Consumer,Second Class,
2234,2022-12-19,CUST1115,Headphones,Office Supplies,19.0,1220.0,0.05,West,Cash,Small Business,Second Class,22021.0
2235,2023-11-07,CUST1674,Camera,Office Supplies,18.0,376.0,0.15,West,Credit Card,Small Business,Second Class,5752.8
2236,2022-03-14,CUST1713,Printer,Electronics,13.0,1488.0,0.2,North,Credit Card,Corporate,Standard Class,15475.2
2237,2023-10-10,CUST1234,Smartwatch,Electronics,13.0,259.0,0.2,North,,Small Business,Same Day,2693.6000000000004
2238,2022-12-19,CUST1540,Laptop,Office Supplies,19.0,1369.0,0.2,North,Bank Transfer,Corporate,Standard Class,20808.800000000003
2239,2022-03-11,CUST1011,Smartphone,Accessories,12.0,1471.0,0.05,West,Credit Card,Small Business,Standard Class,16769.399999999998
2240,2023-03-01,CUST1206,Smartwatch,Accessories,17.0,1176.0,0.2,North,Debit Card,Corporate,Standard Class,15993.6
2241,2023-12-09,CUST1679,Camera,Electronics,12.0,685.0,0.1,North,Debit Card,Home Office,First Class,7398.0
2242,2023-07-15,CUST1247,Tablet,Electronics,13.0,1830.0,0.15,West,Debit Card,Corporate,First Class,20221.5
2243,2023-10-04,CUST1559,Laptop,Electronics,12.0,1581.0,0.2,South,Online Wallet,Corporate,Same Day,15177.6
2244,2023-06-01,CUST1758,Smartwatch,Electronics,19.0,1964.0,0.05,West,Credit Card,Home Office,First Class,35450.2
2245,2023-03-04,CUST1127,Laptop,Electronics,14.0,917.0,0.15,South,Debit Card,Corporate,Standard Class,10912.3
2246,2023-06-23,CUST1147,Smartphone,Electronics,7.0,1282.0,0.2,West,Online Wallet,Corporate,First Class,7179.200000000001
2247,2022-06-09,CUST1118,Camera,Electronics,13.0,477.0,0.0,North,Debit Card,Home Office,First Class,6201.0
2248,2022-05-29,CUST1382,Printer,Accessories,6.0,442.0,0.2,East,Cash,Small Business,Standard Class,2121.6
2249,2022-08-18,CUST1412,Tablet,Electronics,,875.0,0.1,East,Bank Transfer,Consumer,Same Day,
2250,2023-12-13,CUST1664,Camera,Electronics,19.0,965.0,0.15,South,Credit Card,Corporate,First Class,15584.75
2251,2023-07-16,CUST1584,Laptop,Accessories,4.0,1182.0,0.1,South,Bank Transfer,Small Business,Standard Class,4255.2
2252,2022-03-08,CUST1363,Smartwatch,Accessories,19.0,1962.0,0.0,South,Bank Transfer,Consumer,Standard Class,37278.0
2253,2023-01-16,CUST1509,Smartphone,Office Supplies,9.0,397.0,0.0,East,Cash,Home Office,Standard Class,3573.0
2254,2022-02-27,CUST1137,Smartphone,Electronics,16.0,99.0,0.1,South,Cash,Corporate,Second Class,1425.6000000000001
2255,2022-09-16,CUST1175,Camera,Electronics,4.0,965.0,0.15,West,Cash,Corporate,Standard Class,3281.0
2256,2022-12-08,CUST1289,,Electronics,6.0,1178.0,0.0,West,Online Wallet,Home Office,First Class,7068.0
2257,2022-05-10,CUST1481,Smartwatch,Electronics,8.0,1493.0,0.0,East,Debit Card,Corporate,First Class,11944.0
2258,2023-12-28,CUST1019,Printer,Office Supplies,16.0,1446.0,0.2,West,Credit Card,Consumer,Standard Class,18508.8
2259,2022-06-21,CUST1195,Printer,Accessories,5.0,1100.0,0.05,South,Cash,Consumer,Second Class,5225.0
2260,2023-09-06,CUST1330,Smartwatch,Accessories,10.0,1017.0,0.0,East,Credit Card,Home Office,Second Class,10170.0
2261,2022-07-28,CUST1175,Laptop,Electronics,13.0,849.0,0.15,South,Credit Card,Corporate,Second Class,9381.449999999999
2262,2022-12-20,CUST1449,,Electronics,14.0,1842.0,0.15,West,Credit Card,Small Business,First Class,21919.8
2263,2023-04-16,CUST1354,Camera,Electronics,7.0,1346.0,0.2,South,Cash,Corporate,Second Class,7537.6
2264,2022-04-26,CUST1499,Headphones,Office Supplies,6.0,1066.0,0.15,East,Cash,Home Office,Same Day,5436.599999999999
2265,2022-09-21,CUST1141,Camera,Office Supplies,7.0,,0.2,South,Debit Card,Small Business,Same Day,
2266,2023-10-24,CUST1758,,Accessories,5.0,1413.0,0.0,West,,Consumer,Second Class,7065.0
2267,2023-03-18,CUST1093,Laptop,Electronics,18.0,350.0,0.0,North,Cash,Consumer,Same Day,6300.0
2268,2023-07-02,CUST1239,Smartwatch,Electronics,12.0,1553.0,0.0,East,Credit Card,Small Business,Standard Class,18636.0
2269,2023-03-29,CUST1205,Camera,Electronics,6.0,1907.0,0.0,South,Debit Card,Small Business,Second Class,11442.0
2270,2023-04-22,CUST1560,Laptop,Electronics,1.0,1617.0,0.05,East,Bank Transfer,Home Office,Second Class,1536.1499999999999
2271,2022-10-14,CUST1433,Camera,Office Supplies,4.0,1630.0,0.05,South,Cash,Corporate,Second Class,6194.0
2272,2022-10-30,CUST1245,Smartwatch,Accessories,19.0,1338.0,0.0,North,Cash,Consumer,Standard Class,25422.0
2273,2022-11-07,CUST1317,Tablet,Accessories,12.0,1615.0,0.15,West,Bank Transfer,Corporate,Standard Class,16473.0
2274,2022-07-27,CUST1295,Smartwatch,Office Supplies,15.0,1669.0,0.2,South,Credit Card,Consumer,Second Class,20028.0
2275,2023-09-10,CUST1640,Smartwatch,Electronics,3.0,215.0,0.1,South,Debit Card,Corporate,First Class,580.5
2276,2023-03-22,CUST1282,Smartwatch,Accessories,8.0,365.0,0.2,North,Credit Card,Consumer,First Class,2336.0
2277,2023-11-01,CUST1017,Camera,Accessories,11.0,50.0,0.1,East,Online Wallet,Corporate,Same Day,495.0
2278,2023-09-25,CUST1071,Headphones,Office Supplies,16.0,1069.0,0.1,West,Cash,Home Office,Standard Class,15393.6
2279,2022-02-24,CUST1269,Smartwatch,Electronics,9.0,1834.0,0.0,South,Online Wallet,Consumer,Same Day,16506.0
2280,2022-01-12,CUST1325,Smartphone,Accessories,3.0,1334.0,0.1,South,Cash,Home Office,Same Day,3601.8
2281,2023-10-19,CUST1794,Smartphone,Electronics,5.0,112.0,0.0,West,Online Wallet,Consumer,Second Class,560.0
2282,2023-02-04,CUST1305,Laptop,Accessories,14.0,532.0,0.05,North,Bank Transfer,Consumer,First Class,7075.599999999999
2283,2023-10-10,CUST1451,Headphones,Office Supplies,15.0,1749.0,0.15,East,Cash,Consumer,Same Day,22299.75
2284,2023-05-30,CUST1007,Laptop,Electronics,6.0,1394.0,0.1,West,Cash,Corporate,Second Class,7527.6
2285,2023-10-18,CUST1314,Smartphone,Office Supplies,4.0,1919.0,0.15,East,Online Wallet,Consumer,Standard Class,6524.599999999999
2286,2023-06-26,CUST1103,,Accessories,8.0,,0.0,North,Debit Card,Home Office,Same Day,
2287,2022-08-25,CUST1193,Smartphone,Office Supplies,19.0,271.0,0.1,North,Online Wallet,Corporate,First Class,4634.1
2288,2022-10-06,CUST1753,Tablet,Office Supplies,5.0,201.0,0.2,West,Cash,Corporate,Standard Class,804.0
2289,2022-12-14,CUST1574,Smartwatch,Office Supplies,13.0,693.0,0.05,South,Cash,Consumer,Second Class,8558.55
2290,2023-09-19,CUST1529,Printer,Accessories,16.0,675.0,0.05,North,Debit Card,Small Business,Standard Class,10260.0
2291,2022-04-14,CUST1171,Smartphone,Electronics,1.0,1535.0,0.1,North,Credit Card,Corporate,Same Day,1381.5
2292,2023-09-22,CUST1537,Camera,Office Supplies,13.0,266.0,0.05,West,Debit Card,Consumer,Standard Class,3285.1
2293,2023-06-01,CUST1251,Camera,Electronics,11.0,245.0,0.2,West,Credit Card,Home Office,Standard Class,2156.0
2294,2022-09-05,CUST1765,Laptop,Accessories,8.0,1866.0,0.15,West,Cash,Small Business,Standard Class,12688.8
2295,2022-12-30,CUST1387,Printer,Electronics,8.0,1275.0,0.2,North,Bank Transfer,Corporate,First Class,8160.0
2296,2022-11-17,CUST1207,Laptop,Office Supplies,14.0,1044.0,0.05,East,Bank Transfer,Small Business,Same Day,13885.199999999999
2297,2023-09-25,CUST1541,Smartwatch,Office Supplies,13.0,1064.0,0.15,North,Online Wallet,Corporate,Second Class,11757.199999999999
2298,2022-10-13,CUST1629,Smartwatch,Office Supplies,3.0,696.0,0.2,West,Debit Card,Small Business,First Class,1670.4
2299,2022-05-29,CUST1416,Tablet,Office Supplies,4.0,1307.0,0.0,South,,Small Business,Same Day,5228.0
2300,2022-03-25,CUST1794,Headphones,Office Supplies,15.0,1214.0,0.0,South,Bank Transfer,Home Office,Second Class,18210.0
2301,2023-02-10,CUST1380,Laptop,Office Supplies,15.0,757.0,0.15,West,Credit Card,Small Business,Second Class,9651.75
